0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0.0,0.021576764,0.085311204,0.043374825,0.19518672,0.048852004,0.033139694,0.22777317,0.07396957,0.15164591,0.0,0.053222682,0.049515907,0.04387275,0.019253112,0.13643153,0.011950208,0.0073029045,0.011230982,0.0043153525,0.02351314,0.0042047026,0.025726141,0.0057538035,0.019308437,0.011784232,0.006085754,0.004868603,0.0017704011,0.00813278,0.005311203,0.002987552,0.014329184,0.020746889,0.0002766252,0.00011065007,0.00011065007,0.00044260029,0.0002766252,0.0003319502,0.0002766252,0.0007745505,0.0013831259,0.0009958507,0.001549101,0.0022683265,0.0052558784,0.005421853,0.003098202,0.004260028,0.0040940526,0.053665284,0.007856155,0.008630705,0.0,0.009405256,0.010401106,0.0060304287,0.004757953,0.0044813277,0.0018257261,0.003153527,0.0028215768,0.0058644535,0.0009405256,0.0022130015,0.0012724758,0.0029322268,0.004426003,0.006694329,0.008077455,0.007634855,0.0032641771,0.009460581,0.0022683265,0.01615491,0.012669433,0.011175657,0.009405256,0.004149378,0.0012171507
0.019087138,0.0,0.0144951595,0.021798063,0.17604426,0.04647303,0.02428769,0.078395575,0.047745503,0.08392808,0.0,0.03728907,0.029930843,0.022683265,0.011950208,0.06495159,0.010013831,0.0023789764,0.006251729,0.0026556016,0.007966805,0.0019363762,0.006251729,0.0025449516,0.0065283542,0.004426003,0.001604426,0.0019363762,0.0010511756,0.0032641771,0.0038727524,0.0009958507,0.0021023513,0.00791148,5.5325036e-05,0.00011065007,0.00022130014,0.0001659751,0.0001659751,0.0002766252,0.00011065007,0.00022130014,0.0011618257,0.001715076,0.003430152,0.003319502,0.010069156,0.006694329,0.0036514523,0.0044813277,0.005698479,0.0388935,0.0055878283,0.00890733,0.0,0.012337483,0.013333334,0.005975104,0.0060304287,0.004426003,0.0042047026,0.0028769018,0.0026556016,0.001715076,0.0005532504,0.001715076,0.0005532504,0.001715076,0.0026556016,0.0049792533,0.006694329,0.0053665284,0.003098202,0.012116183,0.0021023513,0.019031812,0.014716459,0.014882434,0.011950208,0.0042047026,0.001549101
0.073305674,0.017704012,0.0,0.027330566,0.21759336,0.091009684,0.05482711,0.175491,0.085753806,0.17704011,0.0,0.09759336,0.11114799,0.084094055,0.051784232,0.18677732,0.04735823,0.010124481,0.034246195,0.012835408,0.03679115,0.010290456,0.029488243,0.016431535,0.03363762,0.02384509,0.014661134,0.014661134,0.004647303,0.014827109,0.010677732,0.00780083,0.012226833,0.03568465,0.0011065007,0.0013278008,0.00038727524,0.0005532504,0.0011065007,0.0013278008,0.00071922544,0.0035961273,0.008852006,0.006251729,0.010069156,0.013388658,0.026279392,0.01626556,0.010788382,0.01670816,0.011784232,0.10887967,0.017427387,0.036071923,0.0,0.046085753,0.052614108,0.039502073,0.026445366,0.02373444,0.01737206,0.021300139,0.0139972335,0.0125587825,0.005145228,0.0075795297,0.006362379,0.006749654,0.006362379,0.013886584,0.0087413555,0.010511757,0.0072475797,0.01692946,0.0038727524,0.03834025,0.04481328,0.029377593,0.037621025,0.011784232,0.006307054
0.042323653,0.028713694,0.03109267,0.0,0.10434301,0.08403873,0.036957122,0.16431536,0.09289073,0.14921162,0.0,0.09017981,0.08337483,0.053665284,0.03175657,0.13986169,0.02395574,0.0061410787,0.017593361,0.006362379,0.019751037,0.004923928,0.018146612,0.009460581,0.017759336,0.012337483,0.00890733,0.00813278,0.003098202,0.007634855,0.0043153525,0.0028769018,0.0065283542,0.021687413,0.0010511756,0.00088520057,0.0005532504,0.0010511756,0.0009958507,0.0009405256,0.0007745505,0.0022683265,0.0039834026,0.0025449516,0.007745505,0.008796681,0.02605809,0.018644536,0.009073306,0.014218534,0.014273859,0.10611342,0.022019364,0.029211618,0.0,0.036127247,0.0406639,0.022130014,0.017206086,0.015656985,0.012282157,0.010843706,0.009737206,0.0065283542,0.0032641771,0.002987552,0.0042047026,0.0069156294,0.006694329,0.01615491,0.013333334,0.0116182575,0.006473029,0.01648686,0.006196404,0.043042876,0.043153528,0.03474412,0.029156294,0.010013831,0.0053665284
0.18517289,0.16813278,0.22201936,0.1131397,0.0,0.16431536,0.073305674,0.27679116,0.16857538,0.2958783,0.0,0.18965422,0.20099585,0.1586722,0.104011066,0.3372061,0.08724758,0.017427387,0.054661132,0.024785616,0.066002764,0.019087138,0.05958506,0.026334716,0.050954357,0.041936375,0.025283542,0.026887966,0.011120332,0.02295989,0.017150762,0.013222683,0.025006916,0.07192255,0.0038174274,0.0055325036,0.0026556016,0.006583679,0.003485477,0.0050899033,0.003208852,0.0116182575,0.01626556,0.01792531,0.009405256,0.01648686,0.051784232,0.025892116,0.021576764,0.034246195,0.023457814,0.19009683,0.0362379,0.07524205,0.0,0.084757954,0.091618255,0.09222683,0.06605809,0.04669433,0.030484093,0.035352696,0.031590596,0.029654218,0.011009682,0.014384509,0.013112033,0.053499307,0.04558783,0.05156293,0.05012448,0.031922545,0.02240664,0.0395574,0.011673583,0.037233748,0.04757953,0.04901798,0.059474412,0.021742739,0.021023514
0.047413554,0.043596126,0.09515906,0.082489625,0.17211618,0.0,0.028326418,0.1619917,0.1495989,0.15966804,0.0,0.114910096,0.11629322,0.07524205,0.052946057,0.1248686,0.07452282,0.011950208,0.03065007,0.013333334,0.037621025,0.0074688797,0.028769018,0.0101798065,0.020027662,0.0137759335,0.010235132,0.0080221305,0.004813278,0.008962655,0.0053665284,0.0052558784,0.008852006,0.03230982,0.004757953,0.0045919777,0.004813278,0.010511757,0.008188105,0.012503458,0.004426003,0.011120332,0.022351313,0.023125865,0.014550484,0.021134162,0.05305671,0.031479944,0.018478561,0.02650069,0.017095435,0.11878285,0.023900416,0.044204704,0.0,0.037952974,0.043430153,0.030760719,0.027385892,0.020082988,0.011728907,0.018644536,0.014605809,0.011230982,0.0035961273,0.0087413555,0.006417704,0.028049793,0.02417704,0.045975104,0.05189488,0.043042876,0.04055325,0.09300138,0.021687413,0.03186722,0.06130014,0.06107884,0.084094055,0.024343016,0.021576764
0.03341632,0.022793915,0.055767633,0.03679115,0.08276625,0.029875519,0.0,0.10035961,0.076182574,0.14683264,0.0,0.07374827,0.051728908,0.03988935,0.022572614,0.08796681,0.022351313,0.0069156294,0.020746889,0.009626556,0.037510373,0.007856155,0.019142462,0.008630705,0.018644536,0.013941908,0.011396958,0.0076901796,0.006639004,0.01670816,0.011673583,0.003430152,0.0071922545,0.029764868,0.0020470263,0.0011618257,0.0009958507,0.0036514523,0.003098202,0.002987552,0.0020470263,0.005145228,0.008630705,0.0057538035,0.0049792533,0.005311203,0.009460581,0.004149378,0.001715076,0.006639004,0.0073582297,0.068713695,0.011673583,0.020470263,0.0,0.017704012,0.02351314,0.013167358,0.012005532,0.00890733,0.008298756,0.00890733,0.008796681,0.0075795297,0.003485477,0.006473029,0.005200553,0.008630705,0.008409405,0.014882434,0.011728907,0.004868603,0.004149378,0.00890733,0.0028215768,0.014661134,0.017538035,0.016099585,0.013554634,0.0053665284,0.0026002766
0.19529738,0.0724758,0.18882434,0.15618257,0.2904011,0.15441217,0.09615491,0.0,0.09438451,0.21897648,0.0,0.12210235,0.09809129,0.06218534,0.0764592,0.5534716,0.07773168,0.020304287,0.059474412,0.032807745,0.11181189,0.023568464,0.07087137,0.043153528,0.08365145,0.05615491,0.037399724,0.035408024,0.01637621,0.055214383,0.036348548,0.027496543,0.038506225,0.15374827,0.014273859,0.00791148,0.011230982,0.019640388,0.01526971,0.019474411,0.011728907,0.019972337,0.028713694,0.021466114,0.015878284,0.016099585,0.023789765,0.011728907,0.006085754,0.009903181,0.010401106,0.122876905,0.018533887,0.033195022,0.0,0.037786998,0.052890733,0.042876903,0.044204704,0.03585062,0.029875519,0.035961274,0.030705394,0.03153527,0.010954357,0.025836792,0.02329184,0.046639003,0.042378977,0.069266945,0.04968188,0.02240664,0.016044261,0.03341632,0.013886584,0.030041493,0.02461964,0.024232365,0.02539419,0.010788382,0.0071922545
0.07175657,0.04603043,0.08343015,0.09056708,0.16984786,0.14522822,0.07120332,0.09360996,0.0,0.18235132,0.0,0.12669434,0.13964039,0.105228215,0.12896265,0.36813277,0.09338866,0.022627939,0.054550484,0.028326418,0.088077456,0.015103734,0.057648685,0.029045643,0.05427386,0.046970956,0.027717842,0.024730291,0.010622406,0.028934993,0.015767636,0.011341632,0.019972337,0.06550484,0.0038174274,0.003430152,0.0055878283,0.012503458,0.011175657,0.015656985,0.0054771784,0.012890733,0.018035961,0.017316736,0.014605809,0.01526971,0.027607191,0.019585062,0.013499308,0.02605809,0.013167358,0.12852006,0.020193638,0.037012447,0.0,0.041825727,0.055325035,0.051673584,0.04276625,0.03568465,0.023015214,0.027939143,0.030207468,0.024785616,0.009294606,0.017593361,0.01526971,0.031037344,0.025670815,0.038727526,0.030594744,0.014882434,0.015103734,0.025892116,0.014052559,0.021244813,0.030428769,0.02229599,0.02605809,0.008188105,0.009903181
0.14965422,0.08448133,0.18506224,0.15728907,0.2987552,0.14240664,0.13565698,0.18727525,0.1564592,0.0,0.0,0.23529737,0.2504011,0.24243431,0.30058092,1.0,0.21609959,0.05078838,0.12276625,0.09770401,0.19789764,0.036625173,0.13969572,0.06362379,0.15502074,0.12896265,0.055767633,0.05560166,0.030428769,0.08957123,0.050401106,0.041051175,0.052337483,0.20641771,0.01504841,0.008575381,0.016431535,0.02539419,0.030705394,0.03230982,0.014993085,0.025560167,0.04614108,0.046749655,0.03053942,0.030318119,0.046307053,0.030262794,0.031922545,0.05416321,0.03053942,0.13980636,0.030428769,0.069930844,0.0,0.0795574,0.09073306,0.10224067,0.08160443,0.07208852,0.055325035,0.060304288,0.06489626,0.069266945,0.020857537,0.060857538,0.036680497,0.058423236,0.07706777,0.115573995,0.06362379,0.025449516,0.023015214,0.049460582,0.018699862,0.02428769,0.0393361,0.031037344,0.037510373,0.01637621,0.014716459
