0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0.0,46.346157,11.72179,23.054846,5.129115,20.469988,30.175291,4.3903327,13.529192,6.6015344,0.0,18.78898,20.19553,22.79319,51.939655,7.3326573,83.68056,136.93182,89.039406,231.73077,42.52941,237.82895,38.870968,173.79808,51.939655,84.85915,164.31818,205.39774,564.84375,123.80137,188.28125,334.72223,69.78764,48.2,3615.0,9037.5,18075.0,2259.375,3615.0,3012.5,3615.0,1291.0715,723.0,1004.1667,645.53577,440.85364,190.26317,184.43877,322.76788,234.74026,244.25676,18.67252,127.28873,115.86539,0.0,106.32353,96.143616,165.82568,210.17442,223.14815,547.7273,317.10526,354.41177,170.51888,1063.2354,451.875,785.86957,341.03775,225.9375,149.38016,123.80137,130.97826,306.35593,105.70175,440.85364,61.900684,78.93013,89.480194,106.32353,241.0,821.59094
52.391308,0.0,68.98855,45.875633,5.68039,21.517859,41.26712,12.764831,20.94438,11.930694,0.0,26.817507,33.41035,44.193157,83.68056,15.409207,99.861885,420.34885,159.95575,376.5625,125.520836,516.4286,159.95575,392.93478,153.17796,225.9375,623.2759,516.4286,951.3158,306.35593,258.2143,1004.1667,475.6579,126.3986,18075.0,9037.5,4518.75,6025.0,6025.0,3615.0,9037.5,4518.75,860.7143,583.0645,291.53226,301.25003,99.31319,149.38016,273.86365,223.14815,175.48544,25.711237,178.96039,112.26708,0.0,81.05382,75.00001,167.36111,165.82568,225.9375,237.82895,347.59616,376.5625,583.0645,1807.5,583.0645,1807.5,583.0645,376.5625,200.83334,149.38016,186.3402,322.76788,82.53424,475.6579,52.543606,67.951126,67.193306,83.68056,237.82895,645.53577
13.641509,56.484375,0.0,36.58907,4.5957284,10.987842,18.276037,5.6982975,11.668818,5.662594,0.0,10.2815695,8.997013,11.899276,19.310898,5.3555555,21.115654,98.77049,29.200323,77.909485,27.18045,97.17742,33.91182,61.06419,29.728619,42.034885,68.20755,68.46591,215.17857,67.44403,93.65285,128.19148,81.78733,28.023256,903.75,753.125,2582.143,1807.5,903.75,753.125,1390.3846,278.07693,112.96875,159.95575,99.31319,74.69008,38.05263,61.47959,92.692314,59.850994,84.85915,9.184451,57.380955,27.722391,0.0,21.698679,19.006308,25.315126,37.89308,42.13287,57.563694,46.94805,71.44269,79.62555,194.35484,131.93431,157.1739,148.15573,157.1739,72.011955,114.398735,95.131584,137.9771,59.068626,258.2143,26.08225,22.314816,34.039547,26.580883,84.85915,158.55263
23.62745,34.82659,32.161922,0.0,9.5837755,11.899276,27.098951,6.092012,10.791044,6.7093544,0.0,11.088957,11.994028,18.634022,31.489548,7.149921,41.74365,162.83784,56.839622,157.1739,50.630253,203.08989,55.106705,105.70175,56.30841,81.05382,112.26708,122.95918,322.76788,130.97826,231.73077,347.59616,153.17796,46.10969,951.3158,1129.6875,1807.5,951.3158,1004.1667,1063.2354,1291.0715,440.85364,251.04167,392.93478,129.10715,113.679245,38.375797,53.635014,110.21341,70.33074,70.058136,9.423879,45.414574,34.232956,0.0,27.67994,24.591837,45.1875,58.11897,63.86926,81.41892,92.21938,102.69887,153.17796,306.35593,334.72223,237.82895,144.6,149.38016,61.900684,75.00001,86.071434,154.48718,60.65436,161.38394,23.232647,23.173079,28.781847,34.297913,99.861885,186.3402
5.4003587,5.9476805,4.504112,8.847283,0.0,6.0879083,13.662131,3.6128323,5.9320645,3.382298,0.0,5.2742925,4.975227,6.3023014,9.614362,2.968468,11.468908,57.380955,18.294535,40.345985,15.15088,52.391308,16.829609,37.97269,19.625408,23.845648,39.551422,37.191357,89.92537,43.55422,58.30645,75.62762,39.988937,13.903846,261.9565,180.75,376.5625,151.89076,286.9048,196.46739,311.63794,86.071434,61.47959,55.787037,106.32353,60.65436,19.310898,38.704494,46.346157,29.200323,42.62972,5.2604775,27.59542,13.310015,0.0,11.798303,10.914855,10.842831,15.138191,21.415878,32.803993,28.286385,31.654991,33.722015,90.82915,69.51923,76.265816,18.69183,21.962334,19.393776,19.95033,31.325823,44.62963,25.27972,85.66351,26.857355,21.017443,20.423729,16.829609,46.10969,47.565792
21.14035,22.937817,10.508721,12.122736,5.810029,0.0,35.302734,6.173156,6.6845417,6.2738633,0.0,8.7024555,8.598953,13.2904415,18.887146,8.008418,13.418709,83.68056,32.626354,75.00001,26.580883,133.88889,34.759617,98.233696,49.930943,72.59036,97.702705,124.655174,207.75862,111.57407,186.3402,190.26317,112.96875,30.950342,210.17442,217.77107,207.75862,95.131584,122.12838,79.977875,225.9375,89.92537,44.740097,43.241627,68.726234,47.316753,18.847757,31.766256,54.116768,37.734863,58.495148,8.418724,41.84028,22.622028,0.0,26.348398,23.054846,32.508995,36.515152,49.79339,85.25944,53.635014,68.46591,89.039406,278.07693,114.398735,155.81897,35.650887,41.361553,21.750902,19.269724,23.232647,24.658936,10.752528,46.10969,31.380209,16.313177,16.44677,11.899276,41.079544,46.346157
29.975124,43.87136,17.949354,27.18045,12.082219,33.47222,0.0,9.964168,13.135901,6.828485,0.0,13.56982,19.352247,25.06935,44.30147,11.382241,44.740097,144.6,48.2,103.87931,26.69867,127.28873,52.391308,115.86539,53.794643,72.011955,87.74272,130.03598,150.62502,59.850994,85.66351,291.53226,139.03847,33.596653,488.51352,860.7143,1004.1667,273.86365,322.76788,334.72223,488.51352,194.35484,115.86539,173.79808,200.83334,188.28125,105.70175,241.0,583.0645,150.62502,135.90225,14.553141,85.66351,48.851353,0.0,56.484375,42.52941,75.94538,83.29493,112.26708,120.5,112.26708,113.679245,131.93431,286.9048,154.48718,192.28723,115.86539,118.914474,67.193306,85.25944,205.39774,241.0,112.26708,361.5,68.20755,57.01893,62.113403,73.775505,186.3402,384.57446
5.1203966,13.818808,5.297479,6.4050317,3.444169,6.483142,10.399885,0.0,10.613623,4.57132,0.0,8.208447,10.194586,16.080961,13.078871,1.8091282,12.864769,49.25068,16.813953,30.480608,8.943592,42.429577,14.132134,23.173079,11.970199,17.89604,26.777779,28.242188,61.06419,18.14759,27.511415,36.36821,26.08225,6.5041385,70.058136,126.3986,89.039406,50.915493,65.48913,51.349434,85.25944,50.208336,34.89382,46.94805,62.979095,62.113403,42.034885,85.25944,164.31818,100.97765,96.143616,8.145561,53.955223,30.125,0.0,26.464128,18.906904,23.322582,22.622028,27.93663,33.596653,27.807692,32.56757,31.710527,91.28788,38.704494,42.933495,21.441282,23.596605,14.46,20.128063,44.62963,62.327587,29.925497,72.011955,33.287292,40.617977,41.26712,39.379086,92.692314,139.03847
13.936006,21.72476,11.994028,11.04154,5.887622,6.888338,14.04429,10.688941,0.0,5.4955916,0.0,7.920684,7.166931,9.503154,7.7575107,2.7196808,10.707939,44.193157,18.331642,35.302734,11.353643,66.20879,17.346449,34.56023,18.443876,21.340023,36.077843,40.43624,94.140625,34.56023,63.644363,88.17073,50.069252,15.2660475,261.9565,291.53226,178.96039,80.333336,89.480194,63.86926,182.57576,77.5751,55.444782,57.747604,68.46591,65.48913,36.29518,51.059322,74.077866,38.375797,75.94538,7.784238,49.52055,27.017937,0.0,23.90873,18.075,19.352247,23.382923,28.06677,43.55422,35.79208,33.104397,40.345985,107.58929,57.01893,65.48913,32.21925,38.954742,25.821428,32.803993,67.193306,66.20879,38.621796,71.161415,47.19321,32.863636,44.851116,38.457447,122.12838,100.97765
6.6820703,11.836935,5.4068203,6.357721,3.3472223,7.033074,7.377551,5.346051,6.395966,0.0,0.0,4.2499413,3.9935925,4.1276546,3.3281162,1.0,4.6274962,19.689543,8.145561,10.240793,5.05453,27.303625,7.158416,15.717392,6.4507494,7.7675114,17.93155,17.985075,32.863636,11.178108,19.840834,24.359838,19.106766,4.844546,66.45221,116.6129,60.858585,39.379086,32.56757,30.950342,66.69742,39.123375,21.672663,21.390532,32.863636,32.983578,21.594982,33.043877,31.325823,18.462717,32.744564,7.15275,32.863636,14.299842,0.0,12.569541,11.021341,9.780844,12.254237,13.871834,18.093092,16.58257,15.422355,14.436901,47.944298,16.431818,27.303625,17.116478,12.975592,8.660757,15.717392,39.379086,43.44952,20.21812,53.476334,41.173122,25.42194,32.21925,26.659292,61.06419,67.951126
